,creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change,is_holiday,day_of_week,week_of_month,month_of_year,days_till_black_friday,days_till_christmas,days_till_summer,days_till_winter,is_promotion,margin,product_item_sku_id_encoded
906,2020-08-02,PI-DMDCMEJ,19,69.99,69.99,66.99,69.99,0.0,0.0,True,0,6,1,8,114,145,303,121,1,0.0,6
907,2020-08-09,PI-DMDCMEJ,21,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,2,8,107,138,296,114,1,0.0,6
908,2020-08-16,PI-DMDCMEJ,30,67.34294117647059,69.99,66.99,69.99,0.0,0.0,True,0,6,3,8,100,131,289,107,1,7.564105796626393,6
909,2020-08-23,PI-DMDCMEJ,40,68.25315789473684,69.99,66.99,69.99,0.0,0.0,True,0,6,4,8,93,124,282,100,1,4.96311503147064,6
910,2020-08-30,PI-DMDCMEJ,15,69.99,69.99,66.99,69.99,0.0,0.0,True,0,6,5,8,86,117,275,93,1,0.0,6
911,2020-09-06,PI-DMDCMEJ,24,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,1,9,79,110,268,86,1,0.0,6
912,2020-09-13,PI-DMDCMEJ,12,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,2,9,72,103,261,79,1,0.0,6
913,2020-09-20,PI-DMDCMEJ,5,69.99,59.99,66.99,59.99,0.0,0.0,False,0,6,3,9,65,96,254,72,1,-33.338889814969136,6
914,2020-09-27,PI-DMDCMEJ,8,67.59,63.989999999999995,66.99,63.989999999999995,0.0,0.0,True,0,6,4,9,58,89,247,65,1,-11.251758087201152,6
915,2020-10-04,PI-DMDCMEJ,12,39.99,39.99,66.99,39.99,0.0,0.0,True,0,6,1,10,51,82,240,58,1,0.0,6
916,2020-10-11,PI-DMDCMEJ,4,39.99,39.99,66.99,39.99,0.0,0.0,False,0,6,2,10,44,75,233,51,1,0.0,6
917,2020-10-18,PI-DMDCMEJ,7,39.99,39.99,66.99,39.99,0.0,0.0,False,0,6,3,10,37,68,226,44,1,0.0,6
918,2020-10-25,PI-DMDCMEJ,20,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,10,30,61,219,37,1,0.0,6
919,2020-11-01,PI-DMDCMEJ,5,38.656666666666666,39.99,37.99,39.99,0.0,0.0,True,0,6,1,11,23,54,212,30,1,6.668333750104203,6
920,2020-11-08,PI-DMDCMEJ,9,37.99,54.99,37.99,54.99,0.0,0.0,True,0,6,2,11,16,47,205,23,1,61.829423531551186,6
921,2020-11-15,PI-DMDCMEJ,25,55.37461538461538,65.37461538461538,37.99,65.37461538461538,0.0,0.0,True,0,6,3,11,9,40,198,16,1,30.59291421040865,6
922,2020-11-22,PI-DMDCMEJ,34,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,4,11,2,33,191,9,1,0.0,6
923,2020-11-29,PI-DMDCMEJ,49,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,5,11,360,26,184,2,1,0.0,6
924,2020-12-06,PI-DMDCMEJ,102,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,1,12,353,19,177,360,1,0.0,6
925,2020-12-13,PI-DMDCMEJ,72,68.565,69.99,66.99,69.99,0.0,0.0,True,0,6,2,12,346,12,170,353,1,4.0720102871838755,6
926,2020-12-20,PI-DMDCMEJ,87,66.99,69.99,66.99,69.99,0.0,0.0,True,0,6,3,12,339,5,163,346,1,8.572653236176597,6
927,2020-12-27,PI-DMDCMEJ,97,68.3369387755102,69.99,66.99,69.99,0.0,0.0,True,0,6,4,12,332,363,156,339,1,4.723706885240148,6
928,2021-01-03,PI-DMDCMEJ,61,69.99,69.99,66.99,69.99,0.0,0.0,True,0,6,1,1,325,356,149,332,1,0.0,6
929,2021-01-10,PI-DMDCMEJ,31,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,2,1,318,349,142,325,1,0.0,6
930,2021-01-17,PI-DMDCMEJ,76,68.81926829268292,69.99,66.99,69.99,0.0,0.0,True,0,6,3,1,311,342,135,318,1,3.3454256531420894,6
931,2021-01-24,PI-DMDCMEJ,60,66.99,69.99,66.99,69.99,0.0,0.0,True,0,6,4,1,304,335,128,311,1,8.572653236176597,6
932,2021-01-31,PI-DMDCMEJ,34,67.93736842105262,68.41105263157894,62.156666666666666,68.41105263157894,0.0,0.0,True,0,6,5,1,297,328,121,304,1,1.3848177810603066,6
933,2021-02-07,PI-DMDCMEJ,23,69.99,56.143846153846155,37.99,56.143846153846155,0.0,0.0,True,0,6,1,2,290,321,114,297,1,-49.323852192856236,6
934,2021-02-14,PI-DMDCMEJ,40,69.99,45.989999999999995,37.99,45.989999999999995,0.0,0.0,False,0,6,2,2,283,314,107,290,1,-104.37051532941946,6
935,2021-02-21,PI-DMDCMEJ,12,69.99,44.99,37.99,44.99,0.0,0.0,False,0,6,3,2,276,307,100,283,1,-111.1358079573238,6
936,2021-02-28,PI-DMDCMEJ,8,61.989999999999995,39.99,37.99,39.99,0.0,0.0,True,0,6,4,2,269,300,93,276,1,-110.02750687671914,6
937,2021-03-07,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,1,3,262,293,86,269,1,0.0,6
938,2021-03-14,PI-DMDCMEJ,6,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,3,255,286,79,262,1,0.0,6
939,2021-03-21,PI-DMDCMEJ,11,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,3,248,279,72,255,1,0.0,6
940,2021-03-28,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,3,241,272,65,248,1,0.0,6
941,2021-04-04,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,4,234,265,58,241,1,0.0,6
942,2021-04-11,PI-DMDCMEJ,7,39.99,45.99,37.99,45.99,0.0,0.0,False,0,6,2,4,227,258,51,234,1,26.09262883235486,6
943,2021-04-18,PI-DMDCMEJ,16,39.99,43.32333333333334,37.99,43.32333333333334,0.0,0.0,False,0,6,3,4,220,251,44,227,1,15.388166499961539,6
944,2021-04-25,PI-DMDCMEJ,8,39.99,63.989999999999995,37.99,63.989999999999995,0.0,0.0,False,0,6,4,4,213,244,37,220,1,75.01172058134081,6
945,2021-05-02,PI-DMDCMEJ,8,39.99,57.989999999999995,37.99,57.989999999999995,0.0,0.0,False,0,6,1,5,206,237,30,213,1,62.079668908432474,6
946,2021-05-09,PI-DMDCMEJ,2,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,2,5,199,230,23,206,1,0.0,6
947,2021-05-16,PI-DMDCMEJ,16,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,5,192,223,16,199,1,0.0,6
948,2021-05-23,PI-DMDCMEJ,30,69.99,66.24,37.99,66.24,0.0,0.0,False,0,6,4,5,185,216,9,192,1,-11.322463768115941,6
949,2021-05-30,PI-DMDCMEJ,28,69.99,68.115,37.99,68.115,0.0,0.0,False,0,6,5,5,178,209,2,185,1,-5.505395287381634,6
950,2021-06-06,PI-DMDCMEJ,36,69.99,52.847142857142856,37.99,52.847142857142856,0.0,0.0,False,0,6,1,6,171,202,360,178,1,-64.8771389181737,6
951,2021-06-13,PI-DMDCMEJ,8,69.99,45.989999999999995,37.99,45.989999999999995,0.0,0.0,False,0,6,2,6,164,195,353,171,1,-104.37051532941946,6
952,2021-06-20,PI-DMDCMEJ,6,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,3,6,157,188,346,164,1,0.0,6
953,2021-06-27,PI-DMDCMEJ,12,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,6,150,181,339,157,1,0.0,6
954,2021-07-04,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,1,6,1,7,143,174,332,150,1,0.0,6
955,2021-07-11,PI-DMDCMEJ,13,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,7,136,167,325,143,1,0.0,6
956,2021-07-18,PI-DMDCMEJ,7,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,7,129,160,318,136,1,0.0,6
957,2021-07-25,PI-DMDCMEJ,13,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,7,122,153,311,129,1,0.0,6
958,2021-08-01,PI-DMDCMEJ,16,39.99,42.71727272727273,37.99,42.71727272727273,0.0,0.0,False,0,6,1,8,115,146,304,122,1,12.76894592351401,6
959,2021-08-08,PI-DMDCMEJ,13,39.99,48.989999999999995,37.99,48.989999999999995,0.0,0.0,False,0,6,2,8,108,139,297,115,1,36.7421922841396,6
960,2021-08-15,PI-DMDCMEJ,14,39.99,56.35363636363636,37.99,56.35363636363636,0.0,0.0,False,0,6,3,8,101,132,290,108,1,58.07481972608042,6
961,2021-08-22,PI-DMDCMEJ,25,39.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,6,4,8,94,125,283,101,1,72.01152184349495,6
962,2021-08-29,PI-DMDCMEJ,12,69.99,66.65666666666667,37.99,66.65666666666667,0.0,0.0,True,0,6,5,8,87,118,276,94,1,-10.001500225033741,6
963,2021-09-05,PI-DMDCMEJ,19,69.99,48.17181818181818,37.99,48.17181818181818,0.0,0.0,False,0,6,1,9,80,111,269,87,1,-90.58483836267902,6
964,2021-09-12,PI-DMDCMEJ,22,69.99,44.605384615384615,37.99,44.605384615384615,0.0,0.0,False,0,6,2,9,73,104,262,80,1,-113.81861451704691,6
965,2021-09-19,PI-DMDCMEJ,10,64.99,44.99,37.99,44.99,0.0,0.0,True,0,6,3,9,66,97,255,73,1,-88.90864636585904,6
966,2021-09-26,PI-DMDCMEJ,17,39.99,42.99,37.99,42.99,0.0,0.0,True,0,6,4,9,59,90,248,66,1,13.956734124214934,6
967,2021-10-03,PI-DMDCMEJ,11,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,10,52,83,241,59,1,0.0,6
968,2021-10-10,PI-DMDCMEJ,9,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,10,45,76,234,52,1,0.0,6
969,2021-10-17,PI-DMDCMEJ,13,39.99,57.989999999999995,37.99,57.989999999999995,0.0,0.0,False,0,6,3,10,38,69,227,45,1,62.079668908432474,6
970,2021-10-24,PI-DMDCMEJ,23,39.99,67.49,37.99,67.49,0.0,0.0,False,0,6,4,10,31,62,220,38,1,81.49355460068158,6
971,2021-10-31,PI-DMDCMEJ,12,48.56142857142857,65.7042857142857,37.99,65.7042857142857,0.0,0.0,True,0,6,5,10,24,55,213,31,1,52.18185376035481,6
972,2021-11-07,PI-DMDCMEJ,12,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,1,11,17,48,206,24,1,0.0,6
973,2021-11-14,PI-DMDCMEJ,30,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,11,10,41,199,17,1,0.0,6
974,2021-11-21,PI-DMDCMEJ,25,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,11,3,34,192,10,1,0.0,6
975,2021-11-28,PI-DMDCMEJ,39,69.99,68.41105263157894,37.99,68.41105263157894,0.0,0.0,False,0,6,4,11,361,27,185,3,1,-4.616059270201037,6
976,2021-12-05,PI-DMDCMEJ,31,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,1,12,354,20,178,361,1,0.0,6
977,2021-12-12,PI-DMDCMEJ,17,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,12,347,13,171,354,1,0.0,6
978,2021-12-19,PI-DMDCMEJ,15,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,6,3,12,340,6,164,347,1,-24.003840614498323,6
979,2021-12-26,PI-DMDCMEJ,28,69.99,53.32333333333333,37.99,53.32333333333333,0.0,0.0,False,0,6,4,12,333,364,157,340,1,-62.51172094767769,6
980,2022-01-02,PI-DMDCMEJ,25,69.99,52.847142857142856,37.99,52.847142857142856,0.0,0.0,False,0,6,1,1,326,357,150,333,1,-64.8771389181737,6
981,2022-01-09,PI-DMDCMEJ,18,69.99,44.99,37.99,44.99,0.0,0.0,False,0,6,2,1,319,350,143,326,1,-111.1358079573238,6
982,2022-01-16,PI-DMDCMEJ,18,51.989999999999995,45.99,37.99,45.99,0.0,0.0,True,0,6,3,1,312,343,136,319,1,-26.092628832354826,6
983,2022-01-23,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,4,1,305,336,129,312,1,0.0,6
984,2022-01-30,PI-DMDCMEJ,5,39.99,47.49,37.99,47.49,0.0,0.0,False,0,6,5,1,298,329,122,305,1,31.585596967782692,6
985,2022-02-06,PI-DMDCMEJ,11,47.49,62.489999999999995,37.99,62.489999999999995,0.0,0.0,True,0,6,1,2,291,322,115,298,1,48.00768122899662,6
986,2022-02-13,PI-DMDCMEJ,4,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,2,2,284,315,108,291,1,0.0,6
987,2022-02-20,PI-DMDCMEJ,10,69.99,49.99,37.99,49.99,0.0,0.0,False,0,6,3,2,277,308,101,284,1,-80.0160032006401,6
988,2022-02-27,PI-DMDCMEJ,5,69.99,59.99,37.99,59.99,0.0,0.0,False,0,6,4,2,270,301,94,277,1,-33.338889814969136,6
989,2022-03-06,PI-DMDCMEJ,5,69.99,49.99,37.99,49.99,0.0,0.0,False,0,6,1,3,263,294,87,270,1,-80.0160032006401,6
990,2022-03-13,PI-DMDCMEJ,5,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,2,3,256,287,80,263,1,0.0,6
991,2022-03-20,PI-DMDCMEJ,6,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,3,249,280,73,256,1,0.0,6
992,2022-03-27,PI-DMDCMEJ,5,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,3,242,273,66,249,1,0.0,6
993,2022-04-03,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,4,235,266,59,242,1,0.0,6
994,2022-04-10,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,4,228,259,52,235,1,0.0,6
995,2022-04-17,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,4,221,252,45,228,1,0.0,6
996,2022-04-24,PI-DMDCMEJ,9,39.99,44.99,37.99,44.99,0.0,0.0,False,0,6,4,4,214,245,38,221,1,22.22716159146477,6
997,2022-05-01,PI-DMDCMEJ,11,39.99,69.99,37.99,69.99,0.0,0.0,False,0,6,1,5,207,238,31,214,1,85.72653236176595,6
998,2022-05-08,PI-DMDCMEJ,3,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,2,5,200,231,24,207,1,0.0,6
999,2022-05-15,PI-DMDCMEJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,5,193,224,17,200,1,0.0,6
1000,2022-05-22,PI-DMDCMEJ,13,69.99,65.7042857142857,37.99,65.7042857142857,0.0,0.0,False,0,6,4,5,186,217,10,193,1,-13.045463440088731,6
1001,2022-05-29,PI-DMDCMEJ,27,69.99,59.99,37.99,59.99,0.0,0.0,False,0,6,5,5,179,210,3,186,1,-33.338889814969136,6
1002,2022-06-05,PI-DMDCMEJ,25,69.99,60.75923076923076,37.99,60.75923076923076,0.0,0.0,False,0,6,1,6,172,203,361,179,1,-30.38474685707776,6
1003,2022-06-12,PI-DMDCMEJ,8,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,6,165,196,354,172,1,0.0,6
1004,2022-06-19,PI-DMDCMEJ,6,49.99,59.99,37.99,59.99,0.0,0.0,True,1,6,3,6,158,189,347,165,1,33.33888981496916,6
1005,2022-06-26,PI-DMDCMEJ,10,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,4,6,151,182,340,158,1,0.0,6
1006,2022-07-03,PI-DMDCMEJ,14,69.99,66.65666666666667,37.99,66.65666666666667,0.0,0.0,False,0,6,1,7,144,175,333,151,1,-10.001500225033741,6
1007,2022-07-10,PI-DMDCMEJ,19,69.99,56.656666666666666,37.99,56.656666666666666,0.0,0.0,False,0,6,2,7,137,168,326,144,1,-47.06712949344,6
1008,2022-07-17,PI-DMDCMEJ,4,59.99,39.99,37.99,39.99,0.0,0.0,True,0,6,3,7,130,161,319,137,1,-100.02500625156287,6
1009,2022-07-24,PI-DMDCMEJ,12,39.99,59.99,37.99,59.99,0.0,0.0,True,0,6,4,7,123,154,312,130,1,66.67777962993831,6
1010,2022-07-31,PI-DMDCMEJ,12,39.99,49.99,37.99,49.99,0.0,0.0,False,0,6,5,7,116,147,305,123,1,40.008001600320064,6
1011,2022-08-07,PI-DMDCMEJ,21,39.99,63.989999999999995,37.99,63.989999999999995,0.0,0.0,False,0,6,1,8,109,140,298,116,1,75.01172058134081,6
1012,2022-08-14,PI-DMDCMEJ,5,39.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,8,102,133,291,109,1,85.72653236176595,6
1013,2022-08-21,PI-DMDCMEJ,13,59.99,64.99,37.99,64.99,0.0,0.0,True,0,6,3,8,95,126,284,102,1,15.386982612709627,6
1014,2022-08-28,PI-DMDCMEJ,16,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,4,8,88,119,277,95,1,0.0,6
1015,2022-09-04,PI-DMDCMEJ,26,69.99,67.84714285714286,37.99,67.84714285714286,0.0,0.0,False,0,6,1,9,81,112,270,88,1,-6.316720358789704,6
1016,2022-09-11,PI-DMDCMEJ,13,69.99,59.989999999999995,37.99,59.989999999999995,0.0,0.0,False,0,6,2,9,74,105,263,81,1,-33.338889814969164,6
1017,2022-09-18,PI-DMDCMEJ,15,69.99,49.989999999999995,37.99,49.989999999999995,0.0,0.0,False,0,6,3,9,67,98,256,74,1,-80.01600320064014,6
1018,2022-09-25,PI-DMDCMEJ,3,54.989999999999995,39.99,37.99,39.99,0.0,0.0,True,0,6,4,9,60,91,249,67,1,-75.01875468867213,6
1019,2022-10-02,PI-DMDCMEJ,3,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,1,10,53,84,242,60,1,0.0,6
1020,2022-10-09,PI-DMDCMEJ,1,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,10,46,77,235,53,1,0.0,6
1021,2022-10-16,PI-DMDCMEJ,9,39.99,44.99,37.99,44.99,0.0,0.0,False,0,6,3,10,39,70,228,46,1,22.22716159146477,6
1022,2022-10-23,PI-DMDCMEJ,2,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,4,10,32,63,221,39,1,54.55537370430985,6
1023,2022-10-30,PI-DMDCMEJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,5,10,25,56,214,32,1,0.0,6
1024,2022-11-06,PI-DMDCMEJ,3,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,1,11,18,49,207,25,1,54.55537370430985,6
1025,2022-11-13,PI-DMDCMEJ,7,47.49,69.99,37.99,69.99,0.0,0.0,True,0,6,2,11,11,42,200,18,1,64.29489927132445,6
1026,2022-11-20,PI-DMDCMEJ,15,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,True,0,6,3,11,4,35,193,11,1,-24.003840614498323,6
1027,2022-11-27,PI-DMDCMEJ,24,69.99,45.444545454545455,37.99,45.444545454545455,0.0,0.0,False,0,6,4,11,362,28,186,4,1,-108.0237652283502,6
1028,2022-12-04,PI-DMDCMEJ,36,69.99,53.115,37.99,53.115,0.0,0.0,False,0,6,1,12,355,21,179,362,1,-63.54137249364583,6
1029,2022-12-11,PI-DMDCMEJ,19,57.989999999999995,45.99,37.99,45.99,0.0,0.0,True,0,6,2,12,348,14,172,355,1,-52.18525766470968,6
1030,2022-12-18,PI-DMDCMEJ,12,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,3,12,341,7,165,348,1,0.0,6
1031,2022-12-25,PI-DMDCMEJ,11,39.99,39.99,37.99,39.99,244.0,13.0,False,1,6,4,12,334,0,158,341,1,0.0,6
1032,2023-01-01,PI-DMDCMEJ,9,39.99,39.99,37.99,39.99,519.0,30.0,False,1,6,1,1,327,358,151,334,1,0.0,6
1033,2023-01-08,PI-DMDCMEJ,12,39.99,39.99,37.99,39.99,1140.0,86.0,False,0,6,2,1,320,351,144,327,1,0.0,6
1034,2023-01-15,PI-DMDCMEJ,3,39.99,39.99,37.99,39.99,132.0,6.0,False,0,6,3,1,313,344,137,320,1,0.0,6
1035,2023-01-22,PI-DMDCMEJ,3,39.99,39.99,37.99,39.99,187.0,27.0,False,0,6,4,1,306,337,130,313,1,0.0,6
1036,2023-01-29,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,182.0,21.0,False,0,6,5,1,299,330,123,306,1,0.0,6
1037,2023-02-05,PI-DMDCMEJ,10,39.99,39.99,37.99,39.99,268.0,39.0,False,0,6,1,2,292,323,116,299,1,0.0,6
1038,2023-02-12,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,410.0,11.0,False,0,6,2,2,285,316,109,292,1,0.0,6
1039,2023-02-19,PI-DMDCMEJ,10,39.99,39.99,37.99,39.99,777.0,68.0,False,0,6,3,2,278,309,102,285,1,0.0,6
1040,2023-02-26,PI-DMDCMEJ,14,39.99,39.99,37.99,39.99,719.0,87.0,False,0,6,4,2,271,302,95,278,1,0.0,6
1041,2023-03-05,PI-DMDCMEJ,1,39.99,39.99,37.99,39.99,61.0,3.0,False,0,6,1,3,264,295,88,271,1,0.0,6
1042,2023-03-12,PI-DMDCMEJ,3,39.99,39.99,37.99,39.99,137.0,4.0,False,0,6,2,3,257,288,81,264,1,0.0,6
1043,2023-03-19,PI-DMDCMEJ,5,39.99,39.99,37.99,39.99,191.0,8.0,False,0,6,3,3,250,281,74,257,1,0.0,6
1044,2023-03-26,PI-DMDCMEJ,11,39.99,39.99,37.99,39.99,381.0,48.0,False,0,6,4,3,243,274,67,250,1,0.0,6
1045,2023-04-02,PI-DMDCMEJ,18,39.99,39.99,37.99,39.99,399.0,61.0,False,0,6,1,4,236,267,60,243,1,0.0,6
1046,2023-04-09,PI-DMDCMEJ,7,39.99,39.99,37.99,39.99,128.0,8.0,False,0,6,2,4,229,260,53,236,1,0.0,6
1047,2023-04-16,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,98.0,2.0,False,0,6,3,4,222,253,46,229,1,0.0,6
1048,2023-04-23,PI-DMDCMEJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,4,215,246,39,222,1,0.0,6
1049,2023-04-30,PI-DMDCMEJ,11,39.99,39.99,37.99,39.99,408.0,33.0,False,0,6,5,4,208,239,32,215,1,0.0,6
1050,2023-05-07,PI-DMDCMEJ,7,39.99,39.99,37.99,39.99,300.0,26.0,False,0,6,1,5,201,232,25,208,1,0.0,6
1051,2023-05-14,PI-DMDCMEJ,6,39.99,39.99,37.99,39.99,204.0,15.0,False,0,6,2,5,194,225,18,201,1,0.0,6
1052,2023-05-21,PI-DMDCMEJ,7,39.99,39.99,37.99,39.99,187.0,14.0,False,0,6,3,5,187,218,11,194,1,0.0,6
1053,2023-05-28,PI-DMDCMEJ,16,39.99,39.99,37.99,39.99,874.0,161.0,False,0,6,4,5,180,211,4,187,1,0.0,6
1054,2023-06-04,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,429.0,54.0,False,0,6,1,6,173,204,363,180,1,0.0,6
1055,2023-06-11,PI-DMDCMEJ,12,39.99,39.99,37.99,39.99,701.0,27.0,False,0,6,2,6,166,197,356,173,1,0.0,6
1056,2023-06-18,PI-DMDCMEJ,11,39.99,39.99,37.99,39.99,456.0,32.0,False,0,6,3,6,159,190,349,166,1,0.0,6
1057,2023-06-25,PI-DMDCMEJ,7,39.99,39.99,37.99,39.99,245.0,20.0,False,0,6,4,6,152,183,342,159,1,0.0,6
1058,2023-07-02,PI-DMDCMEJ,14,39.99,39.99,37.99,39.99,434.0,67.0,False,0,6,1,7,145,176,335,152,1,0.0,6
1059,2023-07-09,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,219.0,7.0,False,0,6,2,7,138,169,328,145,1,0.0,6
1060,2023-07-16,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,59.0,2.0,False,0,6,3,7,131,162,321,138,1,0.0,6
1061,2023-07-23,PI-DMDCMEJ,9,39.99,39.99,37.99,39.99,253.0,28.0,False,0,6,4,7,124,155,314,131,1,0.0,6
1062,2023-07-30,PI-DMDCMEJ,11,39.99,39.99,37.99,39.99,387.0,50.0,False,0,6,5,7,117,148,307,124,1,0.0,6
1063,2023-08-06,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,42.0,7.0,False,0,6,1,8,110,141,300,117,1,0.0,6
1064,2023-08-13,PI-DMDCMEJ,10,39.99,39.99,37.99,39.99,305.0,15.0,False,0,6,2,8,103,134,293,110,1,0.0,6
1065,2023-08-20,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,165.0,21.0,False,0,6,3,8,96,127,286,103,1,0.0,6
1066,2023-08-27,PI-DMDCMEJ,1,39.99,39.99,37.99,39.99,0.0,2.0,False,0,6,4,8,89,120,279,96,1,0.0,6
1067,2023-09-03,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,0.0,8.0,False,0,6,1,9,82,113,272,89,1,0.0,6
1068,2023-09-10,PI-DMDCMEJ,1,39.99,39.99,37.99,39.99,0.0,4.0,False,0,6,2,9,75,106,265,82,1,0.0,6
1069,2023-09-17,PI-DMDCMEJ,9,39.99,39.99,37.99,39.99,0.0,26.0,False,0,6,3,9,68,99,258,75,1,0.0,6
1070,2023-09-24,PI-DMDCMEJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,9,61,92,251,68,1,0.0,6
1071,2023-10-01,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,31.0,3.0,False,0,6,1,10,54,85,244,61,1,0.0,6
1072,2023-10-08,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,103.0,5.0,False,0,6,2,10,47,78,237,54,1,0.0,6
1073,2023-10-15,PI-DMDCMEJ,1,39.99,39.99,37.99,39.99,37.0,4.0,False,0,6,3,10,40,71,230,47,1,0.0,6
1074,2023-10-22,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,83.0,14.0,False,0,6,4,10,33,64,223,40,1,0.0,6
1075,2023-10-29,PI-DMDCMEJ,8,39.99,39.99,37.99,39.99,165.0,38.0,False,0,6,5,10,26,57,216,33,1,0.0,6
1076,2020-08-02,PI-DMDCMEK,18,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,1,8,114,145,303,121,1,0.0,7
1077,2020-08-09,PI-DMDCMEK,16,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,2,8,107,138,296,114,1,0.0,7
1078,2020-08-16,PI-DMDCMEK,27,77.7042857142857,79.99,75.99,79.99,0.0,0.0,True,0,6,3,8,100,131,289,107,1,5.715000089296892,7
1079,2020-08-23,PI-DMDCMEK,16,77.44454545454545,79.99,75.99,79.99,0.0,0.0,True,0,6,4,8,93,124,282,100,1,6.364431917626071,7
1080,2020-08-30,PI-DMDCMEK,8,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,5,8,86,117,275,93,1,0.0,7
1081,2020-09-06,PI-DMDCMEK,17,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,1,9,79,110,268,86,1,0.0,7
1082,2020-09-13,PI-DMDCMEK,11,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,2,9,72,103,261,79,1,0.0,7
1083,2020-09-20,PI-DMDCMEK,4,78.65666666666665,79.99,75.99,79.99,0.0,0.0,True,0,6,3,9,65,96,254,72,1,3.3337500520898686,7
1084,2020-09-27,PI-DMDCMEK,4,75.99,79.99,75.99,79.99,0.0,0.0,True,0,6,4,9,58,89,247,65,1,10.001250156269533,7
